Rozmiar macierzy: 224, Rozmiar bloku: 8, Liczba obliczanych macierzy: 1, Wersja kodu: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",224594252,6614673,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",224597837,672405,,,,,,,,,,2985984,4440752225,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",231215453,6619313,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",231218237,672246,,,,,,,,,,2985984,4441802554,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",237840911,670133,,,,,,,,,,2985984,4455808026,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",238012924,6607312,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",244627885,684375,,,,,,,,,,2985984,4363081643,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 1120, Rozmiar bloku: 8, Liczba obliczanych macierzy: 1, Wersja kodu: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [sync]",97312148,1758001,,,,,,,,,,5017600,2854150822,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",99716699,1687467,,,,,,,,,,5017600,2973450740,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",101407622,27268875,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7677288
"Memcpy DtoH [sync]",128678321,3713714,,,,,,,,,,5017600,1351100273,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 1120, Rozmiar bloku: 8, Liczba obliczanych macierzy: 5, Wersja kodu: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [sync]",143425518,1639170,,,,,,,,,,5017600,3061061390,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",145678497,1588639,,,,,,,,,,5017600,3158426804,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",147270624,27151794,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7655750
"Memcpy DtoH [sync]",174424275,3127161,,,,,,,,,,5017600,1604522440,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",178569853,1734186,,,,,,,,,,5017600,2893345927,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",180866452,1544443,,,,,,,,,,5017600,3248808793,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",182414607,27030633,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,8318754
"Memcpy DtoH [sync]",209447512,3653411,,,,,,,,,,5017600,1373401459,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",214144590,1506136,,,,,,,,,,5017600,3331438860,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",216222516,1557660,,,,,,,,,,5017600,3221242119,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",217783664,27178645,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7669119
"Memcpy DtoH [sync]",244964133,3430929,,,,,,,,,,5017600,1462461041,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",249457355,1584254,,,,,,,,,,5017600,3167168900,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",251612534,1561629,,,,,,,,,,5017600,3213055085,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",253177619,27267420,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7707343
"Memcpy DtoH [sync]",280446895,3460404,,,,,,,,,,5017600,1450004103,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",284973719,1521946,,,,,,,,,,5017600,3296831819,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",287057053,1540443,,,,,,,,,,5017600,3257244831,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",288601016,27618872,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,8236485
"Memcpy DtoH [sync]",316221712,3653955,,,,,,,,,,5017600,1373196987,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 1120, Rozmiar bloku: 8, Liczba obliczanych macierzy: 10, Wersja kodu: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [sync]",182952249,1732009,,,,,,,,,,5017600,2896982636,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",185307027,1787437,,,,,,,,,,5017600,2807147888,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",187097952,27082935,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7673359
"Memcpy DtoH [sync]",214182679,3619902,,,,,,,,,,5017600,1386114872,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",218837030,1528953,,,,,,,,,,5017600,3281722852,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",222082790,1729992,,,,,,,,,,5017600,2900360232,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",223816239,27172638,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7815036
"Memcpy DtoH [sync]",250990701,3281506,,,,,,,,,,5017600,1529054037,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",255374502,1624832,,,,,,,,,,5017600,3088073105,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",257605718,1699430,,,,,,,,,,5017600,2952519374,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",259308605,27070517,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7663092
"Memcpy DtoH [sync]",286380947,3115125,,,,,,,,,,5017600,1610721881,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",290608928,1633633,,,,,,,,,,5017600,3071436485,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",292855153,1684101,,,,,,,,,,5017600,2979393753,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",294542742,27297640,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7680507
"Memcpy DtoH [sync]",321842174,3809324,,,,,,,,,,5017600,1317189086,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",326757345,1652515,,,,,,,,,,5017600,3036341576,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",329013715,1764907,,,,,,,,,,5017600,2842982661,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",330782047,27079798,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7663459
"Memcpy DtoH [sync]",357863637,3654305,,,,,,,,,,5017600,1373065466,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",362545254,1522072,,,,,,,,,,5017600,3296558901,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",364625514,1565980,,,,,,,,,,5017600,3204127766,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",366194950,27333675,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7667849
"Memcpy DtoH [sync]",393530449,2920742,,,,,,,,,,5017600,1717919624,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",397475368,1510775,,,,,,,,,,5017600,3321209313,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",399544427,1558619,,,,,,,,,,5017600,3219260127,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",401106502,27336043,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7660095
"Memcpy DtoH [sync]",428444369,3707140,,,,,,,,,,5017600,1353496226,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",433279950,1644546,,,,,,,,,,5017600,3051054819,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",435532704,1690181,,,,,,,,,,5017600,2968676135,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",437226469,27237892,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7694280
"Memcpy DtoH [sync]",464466185,3829166,,,,,,,,,,5017600,1310363666,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",469370091,1721608,,,,,,,,,,5017600,2914484598,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",471714724,1705799,,,,,,,,,,5017600,2941495451,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",473424011,27217985,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7665991
"Memcpy DtoH [sync]",500643821,3051024,,,,,,,,,,5017600,1644562612,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",504795156,1608223,,,,,,,,,,5017600,3119965328,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",507000002,1683716,,,,,,,,,,5017600,2980075024,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",508687207,27267557,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7712240
"Memcpy DtoH [sync]",535956588,4167625,,,,,,,,,,5017600,1203947092,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 1120, Rozmiar bloku: 8, Liczba obliczanych macierzy: 1, Wersja kodu: 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [async]",108801309,1040950,,,,,,,,,,5017600,4820212306,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",109843219,1213797,,,,,,,,,,5017600,4133804911,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",111069401,27504964,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7656612
"Memcpy DtoH [async]",138579773,984274,,,,,,,,,,5017600,5097767491,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 1120, Rozmiar bloku: 8, Liczba obliczanych macierzy: 5, Wersja kodu: 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [async]",140358602,1041267,,,,,,,,,,5017600,4818744856,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",141400829,1080822,,,,,,,,,,5017600,4642392549,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",142482419,1208192,,,,,,,,,,5017600,4152982307,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",142496372,27205783,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7684557
"Memcpy HtoD [async]",143692404,1030130,,,,,,,,,,5017600,4870841544,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",144724390,1196351,,,,,,,,,,5017600,4194086852,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",145921765,1208992,,,,,,,,,,5017600,4150234244,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",147132678,1151067,,,,,,,,,,5017600,4359085961,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",148284705,1243107,,,,,,,,,,5017600,4036337982,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",149529573,1136890,,,,,,,,,,5017600,4413443692,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",150667423,1258468,,,,,,,,,,5017600,3987069993,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",169709388,28609959,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7720051
"Memcpy DtoH [async]",169714540,1013425,,,,,,,,,,5017600,4951131065,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",198326291,1015185,,,,,,,,,,5017600,4942547417,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",198498913,27345186,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7675145
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",225851204,27199030,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7677255
"Memcpy DtoH [async]",225855492,1069589,,,,,,,,,,5017600,4691147721,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",253057371,30076956,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7647817
"Memcpy DtoH [async]",253062395,1082999,,,,,,,,,,5017600,4633060603,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",283150008,1159836,,,,,,,,,,5017600,4326128866,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 1120, Rozmiar bloku: 8, Liczba obliczanych macierzy: 10, Wersja kodu: 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [async]",192433725,1009839,,,,,,,,,,5017600,4968712834,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",193444364,1040562,,,,,,,,,,5017600,4822009644,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",194486590,1219713,,,,,,,,,,5017600,4113754629,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",194501184,27536986,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7658129
"Memcpy HtoD [async]",195708959,1135129,,,,,,,,,,5017600,4420290557,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",196844888,1277349,,,,,,,,,,5017600,3928135536,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",198124829,1141114,,,,,,,,,,5017600,4397106686,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",199266743,1281157,,,,,,,,,,5017600,3916459887,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",200550524,1163516,,,,,,,,,,5017600,4312446068,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",201714840,1267780,,,,,,,,,,5017600,3957784473,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",202984604,1142490,,,,,,,,,,5017600,4391810869,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",204128022,1276005,,,,,,,,,,5017600,3932272992,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",205405915,1139962,,,,,,,,,,5017600,4401550227,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",206546965,1284325,,,,,,,,,,5017600,3906799291,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",207833210,1136538,,,,,,,,,,5017600,4414810591,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",208970708,1284709,,,,,,,,,,5017600,3905631547,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",210257401,1135898,,,,,,,,,,5017600,4417298032,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",211394227,1276869,,,,,,,,,,5017600,3929612199,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",212672888,1136857,,,,,,,,,,5017600,4413571803,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",213810738,1276004,,,,,,,,,,5017600,3932276074,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",215088502,1177021,,,,,,,,,,5017600,4262965571,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",222045243,27173181,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7643990
"Memcpy DtoH [async]",222048635,1021072,,,,,,,,,,5017600,4914051114,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",249225561,27738858,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7672867
"Memcpy DtoH [async]",249228345,1068948,,,,,,,,,,5017600,4693960791,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",276971523,27242020,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7716098
"Memcpy DtoH [async]",276975844,1070740,,,,,,,,,,5017600,4686104936,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",304220647,27175646,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7661366
"Memcpy DtoH [async]",304223399,1073461,,,,,,,,,,5017600,4674226637,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",331403302,1070004,,,,,,,,,,5017600,4689328264,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",331576371,27366829,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7683110
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",358950401,27227490,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7660433
"Memcpy DtoH [async]",358956001,1067764,,,,,,,,,,5017600,4699165733,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",386184963,27219329,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7660998
"Memcpy DtoH [async]",386187811,1066836,,,,,,,,,,5017600,4703253358,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",413411397,27175422,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7672705
"Memcpy DtoH [async]",413417957,1067861,,,,,,,,,,5017600,4698738880,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",440594339,27269350,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7687796
"Memcpy DtoH [async]",440597956,1063731,,,,,,,,,,5017600,4716982018,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",467879722,1156507,,,,,,,,,,5017600,4338581608,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 1120, Rozmiar bloku: 16, Liczba obliczanych macierzy: 1, Wersja kodu: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [sync]",105789992,1745968,,,,,,,,,,5017600,2873821284,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",108165452,1692909,,,,,,,,,,5017600,2963892329,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",109861817,14393384,70,70,1,16,16,1,13,2084,0,,,0,0,8720,0,0,0,0,1220800,0,34880,1220800,0,0,0,1220800,0,0
"Memcpy DtoH [sync]",124256993,3022202,,,,,,,,,,5017600,1660246403,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 1120, Rozmiar bloku: 16, Liczba obliczanych macierzy: 5, Wersja kodu: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [sync]",140295849,1724170,,,,,,,,,,5017600,2910153871,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",142617891,1590688,,,,,,,,,,5017600,3154358365,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",144212035,14392482,70,70,1,16,16,1,13,2084,0,,,0,0,8720,0,0,0,0,1220800,0,34880,1220800,0,0,0,1220800,0,0
"Memcpy DtoH [sync]",158606342,3478903,,,,,,,,,,5017600,1442293734,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",163102414,3234180,,,,,,,,,,5017600,1551428801,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",166904383,1606753,,,,,,,,,,5017600,3122819748,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",168514624,14386210,70,70,1,16,16,1,13,2084,0,,,0,0,8720,0,0,0,0,1220800,0,34880,1220800,0,0,0,1220800,0,0
"Memcpy DtoH [sync]",182902658,3413010,,,,,,,,,,5017600,1470139261,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",187329925,1667462,,,,,,,,,,5017600,3009124046,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",189589435,1665381,,,,,,,,,,5017600,3012884138,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",191258273,14392066,70,70,1,16,16,1,13,2084,0,,,0,0,8720,0,0,0,0,1220800,0,34880,1220800,0,0,0,1220800,0,0
"Memcpy DtoH [sync]",205652131,3014450,,,,,,,,,,5017600,1664515915,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",209731754,1547196,,,,,,,,,,5017600,3243028032,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",211847700,1584159,,,,,,,,,,5017600,3167358832,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",213435315,14408004,70,70,1,16,16,1,13,2084,0,,,0,0,8720,0,0,0,0,1220800,0,34880,1220800,0,0,0,1220800,0,0
"Memcpy DtoH [sync]",227845111,4450693,,,,,,,,,,5017600,1127374995,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",233335184,1605824,,,,,,,,,,5017600,3124626360,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",235505534,1548636,,,,,,,,,,5017600,3240012501,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",237057850,14388386,70,70,1,16,16,1,13,2084,0,,,0,0,8720,0,0,0,0,1220800,0,34880,1220800,0,0,0,1220800,0,0
"Memcpy DtoH [sync]",251448028,2962030,,,,,,,,,,5017600,1693973389,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 1120, Rozmiar bloku: 16, Liczba obliczanych macierzy: 10, Wersja kodu: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
